id,category,split
b4229b4a,Bit Manipulation,sft_train
b43c7665,Text Cipher,sft_train
b43d9cd5,Bit Manipulation,sft_train
b44f2254,Text Cipher,sft_train
b45003a6,Bit Manipulation,sft_train
b451be8a,Transformation Rules,sft_train
b47e8621,Transformation Rules,sft_train
b48ec372,Gravity,sft_train
b48ff026,Text Cipher,sft_train
b4902e98,Gravity,sft_train
b4906db9,Gravity,sft_train
b49fe499,Unit Conversion,sft_train
b4a15ca6,Transformation Rules,sft_train
b4a42843,Gravity,sft_train
b4a5076f,Transformation Rules,sft_train
b4bda915,Text Cipher,sft_train
b4c3f16c,Text Cipher,sft_train
b4c98aa9,Text Cipher,sft_train
b4cd34fe,Text Cipher,sft_train
b4cf2c41,Numeral System,sft_train
b4ddb69d,Bit Manipulation,sft_train
b4eab219,Transformation Rules,sft_train
b4f701f5,Transformation Rules,sft_train
b50a79c8,Text Cipher,sft_train
b50cf853,Transformation Rules,sft_train
b50ea68b,Gravity,sft_train
b523875c,Text Cipher,sft_train
b5261a95,Bit Manipulation,sft_train
b52a8017,Bit Manipulation,sft_train
b52c6d87,Gravity,sft_train
b539561d,Unit Conversion,sft_train
b5403194,Gravity,sft_train
b5539826,Unit Conversion,sft_train
b558c74d,Bit Manipulation,sft_train
b56d38be,Transformation Rules,sft_train
b57c1c5f,Bit Manipulation,sft_train
b5836ebf,Text Cipher,sft_train
b595b6e8,Bit Manipulation,sft_train
b5aaf41f,Gravity,sft_train
b5ab0286,Gravity,sft_train
b5aba795,Unit Conversion,sft_train
b5b9c138,Bit Manipulation,sft_train
b5bfe52b,Gravity,sft_train
b5c56f58,Gravity,sft_train
b5c8ac87,Text Cipher,sft_train
b5e1e604,Transformation Rules,sft_train
b5ee1c4e,Text Cipher,sft_train
b609746e,Unit Conversion,sft_train
b60cc65e,Text Cipher,sft_train
b6127826,Numeral System,sft_train
b61470ef,Bit Manipulation,sft_train
b61bb6c6,Gravity,sft_train
b62453dc,Transformation Rules,sft_train
b62f2e75,Bit Manipulation,sft_train
b62f3399,Text Cipher,sft_train
b63d963c,Transformation Rules,sft_train
b643d81f,Transformation Rules,sft_train
b647609f,Text Cipher,sft_train
b6611da0,Numeral System,sft_train
b664561f,Numeral System,sft_train
b669d051,Gravity,sft_train
b6720c46,Text Cipher,sft_train
b6879296,Unit Conversion,sft_train
b69238c1,Bit Manipulation,sft_train
b69391b8,Transformation Rules,sft_train
b69d2e78,Transformation Rules,sft_train
b6ac4a3b,Text Cipher,sft_train
b6bacaa0,Unit Conversion,sft_train
b6cef316,Gravity,sft_train
b6de58c5,Text Cipher,sft_train
b6ebacd5,Unit Conversion,sft_train
b73d0898,Transformation Rules,sft_train
b745e6d1,Numeral System,sft_train
b74a49c4,Bit Manipulation,sft_train
b755b08e,Text Cipher,sft_train
b75b5123,Bit Manipulation,sft_train
b75d7598,Gravity,sft_train
b78aeb93,Numeral System,sft_train
b794b844,Unit Conversion,sft_train
b79f2b10,Bit Manipulation,sft_train
b7a96254,Unit Conversion,sft_train
b7ad0671,Transformation Rules,sft_train
b7cd554e,Text Cipher,sft_train
b7e92a59,Transformation Rules,sft_train
b7ea3d8d,Text Cipher,sft_train
b7ebfc5a,Gravity,sft_train
b7ee7b4c,Numeral System,sft_train
b7f05101,Text Cipher,sft_train
b8084b36,Unit Conversion,sft_train
b80a1a12,Unit Conversion,sft_train
b80c9363,Text Cipher,sft_train
b81065fd,Gravity,sft_train
b8176ac6,Text Cipher,sft_train
b81b071c,Text Cipher,sft_train
b82a4b1b,Text Cipher,sft_train
b82b2a02,Bit Manipulation,sft_train
b82e38ec,Unit Conversion,sft_train
b82f6bc4,Text Cipher,sft_train
b838101f,Text Cipher,sft_train
b83b999a,Text Cipher,sft_train
b8432f69,Transformation Rules,sft_train
b84ada64,Gravity,sft_train
b84affc2,Numeral System,sft_train
b8560600,Text Cipher,sft_train
b85a9b97,Text Cipher,sft_train
b85d359c,Numeral System,sft_train
b8722d19,Bit Manipulation,sft_train
b8738676,Text Cipher,sft_train
b891fd93,Unit Conversion,sft_train
b8954f14,Bit Manipulation,sft_train
b8976439,Unit Conversion,sft_train
b8a8560f,Text Cipher,sft_train
b8aa3072,Bit Manipulation,sft_train
b8b9133c,Gravity,sft_train
b8b948af,Unit Conversion,sft_train
b8b99140,Gravity,sft_train
b8c3a530,Text Cipher,sft_train
b8d28fcd,Unit Conversion,sft_train
b8d749d6,Unit Conversion,sft_train
b8dcc19a,Bit Manipulation,sft_train
b8e2b866,Gravity,sft_train
b8e2c327,Unit Conversion,sft_train
b8e38a49,Bit Manipulation,sft_train
b8f00ea7,Transformation Rules,sft_train
b8f1e3b9,Numeral System,sft_train
b8f530de,Text Cipher,sft_train
b908398b,Numeral System,sft_train
b9126839,Gravity,sft_train
b91f7b38,Numeral System,sft_train
b9222db1,Text Cipher,sft_train
b934935c,Text Cipher,sft_train
b944af61,Text Cipher,sft_train
b9500f41,Bit Manipulation,sft_train
b9599f23,Numeral System,sft_train
b9734394,Bit Manipulation,sft_train
b9768923,Unit Conversion,sft_train
b977b320,Text Cipher,sft_train
b980017a,Transformation Rules,sft_train
b993173b,Numeral System,sft_train
b99bdad1,Text Cipher,sft_train
b99c2ca0,Gravity,sft_train
b99d3059,Transformation Rules,sft_train
b9a748ac,Text Cipher,sft_train
b9af70c0,Bit Manipulation,sft_train
b9b5a2c1,Transformation Rules,sft_train
b9bde098,Text Cipher,sft_train
b9bf883d,Transformation Rules,sft_train
b9c14cde,Text Cipher,sft_train
b9e045e8,Text Cipher,sft_train
b9e9dc9f,Bit Manipulation,sft_train
b9f0d732,Text Cipher,sft_train
b9f42afb,Bit Manipulation,sft_train
b9fe8578,Unit Conversion,sft_train
ba0a7ac2,Bit Manipulation,sft_train
ba1620ec,Text Cipher,sft_train
ba285d3d,Unit Conversion,sft_train
ba3e8a2b,Numeral System,sft_train
ba469498,Unit Conversion,sft_train
ba47a3bf,Bit Manipulation,sft_train
ba598f58,Gravity,sft_train
ba5e6c2e,Text Cipher,sft_train
ba61b815,Bit Manipulation,sft_train
ba70f3c5,Gravity,sft_train
ba73cc70,Bit Manipulation,sft_train
ba76c1d2,Transformation Rules,sft_train
ba7d54c4,Transformation Rules,sft_train
ba7d78f8,Gravity,sft_train
ba960ba9,Gravity,sft_train
bab19053,Gravity,sft_train
bac14bcd,Numeral System,sft_train
bad6f95d,Transformation Rules,sft_train
bad798af,Bit Manipulation,sft_train
bad7a97b,Text Cipher,sft_train
bad9f9da,Transformation Rules,sft_train
badfde6d,Numeral System,sft_train
bae637a5,Unit Conversion,sft_train
bae825ba,Gravity,sft_train
bae87600,Text Cipher,sft_train
baeb4a11,Bit Manipulation,sft_train
baee520f,Bit Manipulation,sft_train
baf66f84,Bit Manipulation,sft_train
bb070853,Numeral System,sft_train
bb0abecc,Bit Manipulation,sft_train
bb187775,Text Cipher,sft_train
bb21ad10,Text Cipher,sft_train
bb2d064c,Text Cipher,sft_train
bb326096,Bit Manipulation,sft_train
bb3bc7e7,Unit Conversion,sft_train
bb40f4fa,Text Cipher,sft_train
bb46a671,Gravity,sft_train
bb49a75a,Unit Conversion,sft_train
bb4c2109,Text Cipher,sft_train
bb79e64f,Bit Manipulation,sft_train
bb90b29d,Text Cipher,sft_train
bb91177f,Bit Manipulation,sft_train
bb9dd0ad,Transformation Rules,sft_train
bba186c3,Transformation Rules,sft_train
bbace822,Gravity,sft_train
bbb61c3a,Unit Conversion,sft_train
bbcfbcca,Numeral System,sft_train
bbd9c6ae,Text Cipher,sft_train
bbdbda50,Text Cipher,sft_train
bbf1dba3,Bit Manipulation,sft_train
bc0935ee,Transformation Rules,sft_train
bc0cbe05,Gravity,sft_train
bc0e7856,Text Cipher,sft_train
bc19cd14,Bit Manipulation,sft_train
bc1ef494,Transformation Rules,sft_train
bc2649ba,Gravity,sft_train
bc2fc874,Text Cipher,sft_train
bc38b75b,Gravity,sft_train
bc4aca62,Gravity,sft_train
bc4d68f5,Bit Manipulation,sft_train
bc50e662,Text Cipher,sft_train
bc520eb0,Bit Manipulation,sft_train
bc7618a7,Bit Manipulation,sft_train
bc788c0e,Numeral System,sft_train
bc7f14d1,Transformation Rules,sft_train
bc83b0a1,Transformation Rules,sft_train
bc9856fc,Text Cipher,sft_train
bca230fd,Transformation Rules,sft_train
bca238ee,Bit Manipulation,sft_train
bca36437,Unit Conversion,sft_train
bcacfbc9,Gravity,sft_train
bcb0993a,Transformation Rules,sft_train
bcc6b180,Gravity,sft_train
bcdf769f,Numeral System,sft_train
bcdf9198,Bit Manipulation,sft_train
bce10d97,Transformation Rules,sft_train
bcf0d51d,Bit Manipulation,sft_train
bcf66e1d,Unit Conversion,sft_train
bcfa36d2,Text Cipher,sft_train
bcfa751d,Gravity,sft_train
bd056c6b,Numeral System,sft_train
bd214050,Bit Manipulation,sft_train
bd2c459a,Text Cipher,sft_train
bd2ef1e9,Unit Conversion,sft_train
bd30ccbd,Bit Manipulation,sft_train
bd36a922,Transformation Rules,sft_train
bd3996eb,Gravity,sft_train
bd417168,Bit Manipulation,sft_train
bd7591e7,Unit Conversion,sft_train
bd97b95a,Text Cipher,sft_train
bd9a9be6,Unit Conversion,sft_train
bd9acac4,Unit Conversion,sft_train
bd9df216,Gravity,sft_train
bd9e437b,Text Cipher,sft_train
bda7ee30,Unit Conversion,sft_train
bda83bcd,Numeral System,sft_train
bdb72adf,Bit Manipulation,sft_train
bdb93228,Bit Manipulation,sft_train
bdc10997,Numeral System,sft_train
bdca0fac,Transformation Rules,sft_train
bdcc30fe,Bit Manipulation,sft_train
bdcccbab,Gravity,sft_train
bdd63604,Bit Manipulation,sft_train
bde0d15d,Unit Conversion,sft_train
bde0e318,Text Cipher,sft_train
be01af6b,Bit Manipulation,sft_train
be05952c,Bit Manipulation,sft_train
be091374,Gravity,sft_train
be20c276,Unit Conversion,sft_train
be2b5f75,Gravity,sft_train
be2f9734,Numeral System,sft_train
be32b22a,Bit Manipulation,sft_train
be366ebb,Numeral System,sft_train
be5795da,Unit Conversion,sft_train
be5971d7,Transformation Rules,sft_train
be5f0069,Gravity,sft_train
be678a92,Bit Manipulation,sft_train
be69c49f,Text Cipher,sft_train
be69de9f,Gravity,sft_train
be7101dc,Transformation Rules,sft_train
be77b031,Text Cipher,sft_train
be787193,Numeral System,sft_train
be7a9eb1,Transformation Rules,sft_train
be7b3d06,Gravity,sft_train
be8d4d84,Numeral System,sft_train
bebb9447,Transformation Rules,sft_train
bec6fe03,Unit Conversion,sft_train
bed05e5b,Gravity,sft_train
bed6424f,Numeral System,sft_train
bedd4e39,Numeral System,sft_train
beed9a93,Text Cipher,sft_train
beeecc73,Unit Conversion,sft_train
bf002000,Bit Manipulation,sft_train
bf00d07d,Unit Conversion,sft_train
bf08c301,Text Cipher,sft_train
bf10f444,Unit Conversion,sft_train
bf20f12c,Bit Manipulation,sft_train
bf2220e7,Transformation Rules,sft_train
bf290c73,Unit Conversion,sft_train
bf2fc862,Unit Conversion,sft_train
bf39ab88,Numeral System,sft_train
bf40bc1d,Gravity,sft_train
bf4bd858,Transformation Rules,sft_train
bf51eb1d,Unit Conversion,sft_train
bf52169b,Text Cipher,sft_train
bf786304,Gravity,sft_train
bf7c64dd,Numeral System,sft_train
bf8524b5,Gravity,sft_train
bf98d26a,Bit Manipulation,sft_train
bfa0fdf6,Gravity,sft_train
bfaa2811,Gravity,sft_train
bfae1468,Unit Conversion,sft_train
bfb88d7b,Gravity,sft_train
bfb9b15c,Text Cipher,sft_train
bfc59d3a,Unit Conversion,sft_train
bfca784f,Bit Manipulation,sft_train
bfd0e232,Gravity,sft_train
bfdf8d36,Gravity,sft_train
bfe3a828,Text Cipher,sft_train
bfee75d5,Bit Manipulation,sft_train
bff8b75b,Unit Conversion,sft_train
c00d52fe,Bit Manipulation,sft_train
c00f2605,Transformation Rules,sft_train
c01cebb4,Transformation Rules,sft_train
c02c8a9c,Text Cipher,sft_train
c04024c2,Gravity,sft_train
c05828eb,Transformation Rules,sft_train
c0648741,Unit Conversion,sft_train
c0706c91,Gravity,sft_train
c080cfdd,Numeral System,sft_train
c09035ce,Text Cipher,sft_train
c090ea30,Numeral System,sft_train
c0941580,Gravity,sft_train
c0b3ea87,Numeral System,sft_train
c0bc0516,Unit Conversion,sft_train
c0c0699a,Unit Conversion,sft_train
c0c70a35,Bit Manipulation,sft_train
c0dc290c,Gravity,sft_train
c0dd90c0,Transformation Rules,sft_train
c0e04922,Bit Manipulation,sft_train
c0e67390,Gravity,sft_train
c0e9cf43,Text Cipher,sft_train
c0f6e1b8,Gravity,sft_train
c102a112,Unit Conversion,sft_train
c11777c0,Transformation Rules,sft_train
c118f5ce,Text Cipher,sft_train
c11a4f54,Unit Conversion,sft_train
c11ca3ef,Gravity,sft_train
c11eba1d,Bit Manipulation,sft_train
c11f1c92,Gravity,sft_train
c132886a,Text Cipher,sft_train
c143db59,Gravity,sft_train
c14582f7,Gravity,sft_train
c163f9e9,Unit Conversion,sft_train
c1775d35,Unit Conversion,sft_train
c180cdec,Bit Manipulation,sft_train
c185e8fe,Numeral System,sft_train
c188c1a6,Gravity,sft_train
c18ee385,Unit Conversion,sft_train
c1935859,Numeral System,sft_train
c19756b2,Numeral System,sft_train
c1b427bb,Bit Manipulation,sft_train
c1bebdf1,Unit Conversion,sft_train
c1c7963e,Unit Conversion,sft_train
c1d0ab5f,Text Cipher,sft_train
c1ebc77e,Text Cipher,sft_train
c1f656e1,Unit Conversion,sft_train
c1f7f792,Text Cipher,sft_train
c1fa87b4,Numeral System,sft_train
c1ffb3ac,Text Cipher,sft_train
c200810b,Bit Manipulation,sft_train
c2199ff2,Transformation Rules,sft_train
c22d205e,Unit Conversion,sft_train
c23b8942,Text Cipher,sft_train
c23fca57,Bit Manipulation,sft_train
c24074a8,Transformation Rules,sft_train
c24b3e52,Text Cipher,sft_train
c24e1a48,Bit Manipulation,sft_train
c251c3f2,Text Cipher,sft_train
c2540e41,Numeral System,sft_train
c2567e6d,Text Cipher,sft_train
c26048a5,Unit Conversion,sft_train
c2661ca8,Text Cipher,sft_train
c2681106,Gravity,sft_train
c268537a,Numeral System,sft_train
c270d664,Gravity,sft_train
c27fd09b,Bit Manipulation,sft_train
c2871699,Text Cipher,sft_train
c2920548,Unit Conversion,sft_train
c2945f2c,Transformation Rules,sft_train
c29b704e,Unit Conversion,sft_train
c29cdaed,Bit Manipulation,sft_train
c2a7b266,Gravity,sft_train
c2b9b28d,Numeral System,sft_train
c2b9bbcf,Unit Conversion,sft_train
c2bd8080,Gravity,sft_train
c2c2cacf,Text Cipher,sft_train
c2c322a6,Unit Conversion,sft_train
c2d07613,Text Cipher,sft_train
c2e61e4e,Numeral System,sft_train
c2eab4d7,Unit Conversion,sft_train
c2ebca34,Gravity,sft_train
c2eca07a,Gravity,sft_train
c2eca2a0,Gravity,sft_train
c2ef4b48,Numeral System,sft_train
c2f263df,Gravity,sft_train
c2f4b1f8,Numeral System,sft_train
c305d626,Unit Conversion,sft_train
c307fa93,Gravity,sft_train
c30a782a,Bit Manipulation,sft_train
c30e03b9,Text Cipher,sft_train
c31c1019,Text Cipher,sft_train
c3207775,Bit Manipulation,sft_train
c32681cb,Transformation Rules,sft_train
c328b4f0,Gravity,sft_train
c32e1c7b,Transformation Rules,sft_train
c33ad31a,Bit Manipulation,sft_train
c348a3ce,Numeral System,sft_train
c35484c1,Text Cipher,sft_train
c35cbfaa,Text Cipher,sft_train
c3728f7f,Gravity,sft_train
c37af443,Numeral System,sft_train
c38256ce,Text Cipher,sft_train
c38b9c9e,Numeral System,sft_train
c395b6ec,Bit Manipulation,sft_train
c3a92731,Numeral System,sft_train
c3ab014b,Bit Manipulation,sft_train
c3b430b1,Text Cipher,sft_train
c3bc4f2b,Unit Conversion,sft_train
c3c3e734,Unit Conversion,sft_train
c3d00ce8,Text Cipher,sft_train
c3d2893c,Text Cipher,sft_train
c3e8c44f,Gravity,sft_train
c3f62d1d,Gravity,sft_train
c3ff737e,Bit Manipulation,sft_train
c40a535a,Text Cipher,sft_train
c413ac69,Transformation Rules,sft_train
c4172736,Unit Conversion,sft_train
c42412f4,Numeral System,sft_train
c424dcd4,Bit Manipulation,sft_train
c4293a0d,Text Cipher,sft_train
c42c9066,Text Cipher,sft_train
c45529cf,Numeral System,sft_train
c455f908,Text Cipher,sft_train
c46778ec,Unit Conversion,sft_train
c47bdea1,Unit Conversion,sft_train
c4987e55,Numeral System,sft_train
c49cd1bb,Text Cipher,sft_train
c49e08e9,Gravity,sft_train
c4d2cf2c,Bit Manipulation,sft_train
c4d9c1cb,Unit Conversion,sft_train
c4ded23c,Unit Conversion,sft_train
c4e0b4e0,Text Cipher,sft_train
c4f66ede,Transformation Rules,sft_train
c51cfc80,Text Cipher,sft_train
c51de6da,Gravity,sft_train
c540010b,Gravity,sft_train
c541eb82,Transformation Rules,sft_train
c5452dd7,Gravity,sft_train
c54765cd,Bit Manipulation,sft_train
c54d890e,Bit Manipulation,sft_train
c5582800,Gravity,sft_train
c5842a35,Numeral System,sft_train
c59bb31a,Numeral System,sft_train
c5ac66d3,Text Cipher,sft_train
c5b058d6,Transformation Rules,sft_train
c5bea6cd,Gravity,sft_train
c5bf415c,Transformation Rules,sft_train
c5c16455,Gravity,sft_train
c5ce7236,Bit Manipulation,sft_train
c5dd2a9b,Bit Manipulation,sft_train
c5ed7cac,Text Cipher,sft_train
c601d300,Gravity,sft_train
c60481e7,Bit Manipulation,sft_train
c60e0b5e,Numeral System,sft_train
c610fa83,Numeral System,sft_train
c62359ea,Bit Manipulation,sft_train
c625ba91,Bit Manipulation,sft_train
c62e9b7d,Text Cipher,sft_train
c6359bdd,Numeral System,sft_train
c6382a0a,Gravity,sft_train
c640593b,Numeral System,sft_train
c644a425,Gravity,sft_train
c64ebe75,Numeral System,sft_train
c65ab88f,Numeral System,sft_train
c65adf3e,Text Cipher,sft_train
c67e461d,Text Cipher,sft_train
c6961082,Transformation Rules,sft_train
c69805fe,Bit Manipulation,sft_train
c69b17bf,Transformation Rules,sft_train
c6a1ba04,Bit Manipulation,sft_train
c6ac4d1d,Bit Manipulation,sft_train
c6adc475,Unit Conversion,sft_train
c6c75305,Transformation Rules,sft_train
c6e60b82,Transformation Rules,sft_train
c6f31b15,Numeral System,sft_train
c6f514af,Text Cipher,sft_train
c6fe6285,Numeral System,sft_train
c70056a7,Numeral System,sft_train
c7010f8f,Gravity,sft_train
c7077b21,Bit Manipulation,sft_train
c708be9a,Gravity,sft_train
c711f9dd,Bit Manipulation,sft_train
c7135daa,Numeral System,sft_train
c7178491,Unit Conversion,sft_train
c728dd09,Bit Manipulation,sft_train
c73dc70f,Unit Conversion,sft_train
c73f87c4,Unit Conversion,sft_train
c7420a23,Transformation Rules,sft_train
c744d26e,Transformation Rules,sft_train
c7492d2e,Gravity,sft_train
c75c45b2,Gravity,sft_train
c75d1d59,Numeral System,sft_train
c763054a,Transformation Rules,sft_train
c763ba87,Text Cipher,sft_train
c7660833,Bit Manipulation,sft_train
c76fc189,Transformation Rules,sft_train
c778da87,Numeral System,sft_train
c77b6f81,Numeral System,sft_train
c7844441,Transformation Rules,sft_train
c7849be5,Unit Conversion,sft_train
c79321e4,Unit Conversion,sft_train
c793c44d,Unit Conversion,sft_train
c7a37cda,Bit Manipulation,sft_train
c7a4e09f,Unit Conversion,sft_train
c7a7b13a,Transformation Rules,sft_train
c7aae192,Transformation Rules,sft_train
c7ad9cd4,Numeral System,sft_train
c7b79a3f,Numeral System,sft_train
c7bcab48,Transformation Rules,sft_train
c7e03ea1,Unit Conversion,sft_train
c7f88491,Numeral System,sft_train
c8009e3f,Numeral System,sft_train
c8059d42,Gravity,sft_train
c8068f69,Unit Conversion,sft_train
c8084977,Bit Manipulation,sft_train
c80b985a,Text Cipher,sft_train
c81e8ff4,Numeral System,sft_train
c825ac2a,Bit Manipulation,sft_train
c82c0984,Gravity,sft_train
c82e47bf,Numeral System,sft_train
c83c70a6,Numeral System,sft_train
c83ef461,Gravity,sft_train
c8443803,Unit Conversion,sft_train
c84544db,Transformation Rules,sft_train
c84c150e,Bit Manipulation,sft_train
c857a727,Transformation Rules,sft_train
c8594a19,Gravity,sft_train
c869b4f6,Bit Manipulation,sft_train
c8730ea5,Bit Manipulation,sft_train
c87ce9ea,Transformation Rules,sft_train
c87d761a,Transformation Rules,sft_train
c885e697,Transformation Rules,sft_train
c887d78e,Unit Conversion,sft_train
c88eca54,Text Cipher,sft_train
c89ee779,Unit Conversion,sft_train
c8a8aaab,Numeral System,sft_train
c8d6d308,Unit Conversion,sft_train
c8e4fac7,Unit Conversion,sft_train
c8f9a468,Unit Conversion,sft_train
c9151e86,Transformation Rules,sft_train
c91ba3ac,Unit Conversion,sft_train
c922dbb4,Transformation Rules,sft_train
c92650e9,Numeral System,sft_train
c934ffa1,Transformation Rules,sft_train
c93fdc3a,Text Cipher,sft_train
c943ba5b,Text Cipher,sft_train
c9463bb4,Transformation Rules,sft_train
c951be72,Text Cipher,sft_train
c953db00,Numeral System,sft_train
c956a7f7,Unit Conversion,sft_train
c95e023a,Text Cipher,sft_train
c964ad34,Numeral System,sft_train
c9780577,Transformation Rules,sft_train
c97896c2,Gravity,sft_train
c987c34f,Bit Manipulation,sft_train
c9a63747,Unit Conversion,sft_train
c9c26b92,Transformation Rules,sft_train
c9c5c755,Numeral System,sft_train
c9d0a16d,Gravity,sft_train
c9e16aff,Transformation Rules,sft_train
c9e2bade,Numeral System,sft_train
c9e990de,Gravity,sft_train
c9eac667,Numeral System,sft_train
c9ed8124,Bit Manipulation,sft_train
ca055f19,Numeral System,sft_train
ca09e0c5,Numeral System,sft_train
ca14582d,Bit Manipulation,sft_train
ca27fcab,Unit Conversion,sft_train
ca4d10f5,Gravity,sft_train
ca529afc,Numeral System,sft_train
ca5db1c0,Transformation Rules,sft_train
ca7325ee,Gravity,sft_train
ca7944ee,Text Cipher,sft_train
ca8929f5,Transformation Rules,sft_train
ca8d32e6,Bit Manipulation,sft_train
cabc0445,Gravity,sft_train
cad363de,Numeral System,sft_train
cad4b9a7,Transformation Rules,sft_train
cae68989,Numeral System,sft_train
cae7a6bb,Unit Conversion,sft_train
caf5574a,Gravity,sft_train
caf8a95c,Text Cipher,sft_train
cb0a13b8,Numeral System,sft_train
cb0f3fc2,Gravity,sft_train
cb11a232,Bit Manipulation,sft_train
cb1a3a76,Text Cipher,sft_train
cb239867,Bit Manipulation,sft_train
cb2d7718,Numeral System,sft_train
cb2fdb6b,Transformation Rules,sft_train
cb31384b,Bit Manipulation,sft_train
cb32b049,Numeral System,sft_train
cb39720b,Unit Conversion,sft_train
cb57aeca,Gravity,sft_train
cb59c08c,Gravity,sft_train
cb5ddb11,Bit Manipulation,sft_train
cb5e222e,Gravity,sft_train
cb5fa22d,Transformation Rules,sft_train
cb796a2b,Transformation Rules,sft_train
cb7bb0d0,Transformation Rules,sft_train
cb7bd3d2,Transformation Rules,sft_train
cb7c2230,Bit Manipulation,sft_train
cb91b493,Numeral System,sft_train
cb9af4ff,Numeral System,sft_train
cbab2a46,Unit Conversion,sft_train
cbc82f91,Text Cipher,sft_train
cbceed92,Text Cipher,sft_train
cbd76ba8,Gravity,sft_train
cbe4288b,Transformation Rules,sft_train
cbece006,Bit Manipulation,sft_train
cbf13263,Gravity,sft_train
cbfb5002,Gravity,sft_train
cc23bdaa,Numeral System,sft_train
cc5011ac,Bit Manipulation,sft_train
cc580e04,Unit Conversion,sft_train
cc5d037a,Gravity,sft_train
cc6a45f8,Unit Conversion,sft_train
cc716361,Gravity,sft_train
cc735e46,Transformation Rules,sft_train
cc7dd4ae,Bit Manipulation,sft_train
cc800930,Transformation Rules,sft_train
cc812383,Text Cipher,sft_train
cc861605,Bit Manipulation,sft_train
cc92d89f,Transformation Rules,sft_train
cca882b8,Transformation Rules,sft_train
cca9f6af,Gravity,sft_train
ccb53663,Unit Conversion,sft_train
ccbbac0e,Gravity,sft_train
ccc42ec2,Bit Manipulation,sft_train
cccb1db6,Unit Conversion,sft_train
ccd5baec,Text Cipher,sft_train
ccddd1be,Gravity,sft_train
cce4b469,Numeral System,sft_train
ccede4a0,Bit Manipulation,sft_train
cceeca1e,Numeral System,sft_train
ccf4b43c,Transformation Rules,sft_train
ccfd3fe3,Bit Manipulation,sft_train
ccff9e13,Text Cipher,sft_train
cd013121,Numeral System,sft_train
cd17f040,Bit Manipulation,sft_train
cd1c5cc3,Transformation Rules,sft_train
cd1ecf8d,Text Cipher,sft_train
cd263ee9,Gravity,sft_train
cd2e20b9,Transformation Rules,sft_train
cd3021c1,Text Cipher,sft_train
cd42f555,Gravity,sft_train
cd4d7537,Text Cipher,sft_train
cd4fb97c,Text Cipher,sft_train
cd6cdb84,Text Cipher,sft_train
cd7b5aed,Unit Conversion,sft_train
cd84db78,Unit Conversion,sft_train
cd85cfae,Numeral System,sft_train
cd8b5299,Gravity,sft_train
cd8d9d82,Gravity,sft_train
cd93713c,Bit Manipulation,sft_train
cd944c7a,Numeral System,sft_train
cd94ec17,Transformation Rules,sft_train
cd9c0930,Gravity,sft_train
cd9d50e2,Transformation Rules,sft_train
cda3796e,Unit Conversion,sft_train
cda9b5c3,Text Cipher,sft_train
cdbeab98,Unit Conversion,sft_train
cdc86263,Numeral System,sft_train
cde6cc3c,Gravity,sft_train
cde9f7ba,Transformation Rules,sft_train
cdec898a,Transformation Rules,sft_train
cdfa4933,Numeral System,sft_train
ce017bb0,Text Cipher,sft_train
ce03529d,Text Cipher,sft_train
ce064ad8,Text Cipher,sft_train
ce094207,Bit Manipulation,sft_train
ce140627,Numeral System,sft_train
ce195c74,Unit Conversion,sft_train
ce2df062,Gravity,sft_train
ce2f47a9,Text Cipher,sft_train
ce32bb72,Gravity,sft_train
ce338e63,Gravity,sft_train
ce3b9926,Gravity,sft_train
ce42ad50,Gravity,sft_train
ce507d39,Transformation Rules,sft_train
ce5367dc,Text Cipher,sft_train
ce57e3d0,Unit Conversion,sft_train
ce595dcd,Text Cipher,sft_train
ce5e0fc1,Unit Conversion,sft_train
ce6f3ab9,Unit Conversion,sft_train
ce7138bf,Transformation Rules,sft_train
ce75523c,Unit Conversion,sft_train
ce7ab108,Numeral System,sft_train
ce8212b8,Unit Conversion,sft_train
ce90a920,Gravity,sft_train
cead963f,Numeral System,sft_train
ceb69396,Gravity,sft_train
cebaa9b5,Bit Manipulation,sft_train
ced947c8,Bit Manipulation,sft_train
cee07c09,Transformation Rules,sft_train
cee73e91,Text Cipher,sft_train
ceeaa3ca,Text Cipher,sft_train
cef4c8a9,Transformation Rules,sft_train
cef50c24,Transformation Rules,sft_train
cf06a7ce,Numeral System,sft_train
cf0f56d2,Unit Conversion,sft_train
cf1cca51,Bit Manipulation,sft_train
cf250a13,Text Cipher,sft_train
cf26d29e,Numeral System,sft_train
cf2a4028,Transformation Rules,sft_train
cf356d18,Transformation Rules,sft_train
cf3629fc,Bit Manipulation,sft_train
cf463245,Numeral System,sft_train
cf49ae7a,Numeral System,sft_train
cf4c04c0,Transformation Rules,sft_train
cf4de024,Numeral System,sft_train
cf517124,Transformation Rules,sft_train
cf54a8d8,Numeral System,sft_train
cf5b4ab4,Bit Manipulation,sft_train
cf684dbe,Gravity,sft_train
cf6dcfce,Numeral System,sft_train
cf79c10e,Transformation Rules,sft_train
cf821623,Text Cipher,sft_train
cf84c023,Transformation Rules,sft_train
cf9195dc,Text Cipher,sft_train
cf97b73f,Text Cipher,sft_train
cf9bebe9,Bit Manipulation,sft_train
cfa59b38,Transformation Rules,sft_train
cfb1b2c1,Bit Manipulation,sft_train
cfbef74c,Text Cipher,sft_train
cfc594f6,Unit Conversion,sft_train
cfc7103b,Unit Conversion,sft_train
cfd312b1,Transformation Rules,sft_train
