id,bucket,subbucket,source_id,source_mode,source_path,answer,pairing,operator,split_pos,path,prompt_sha1,target_sha1
syn_ne_dp_output_format_rendering_0501,output_format_rendering,agree,syn_ne_ba_dc_sub_xminusy_0133,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/x_y/syn_ne_ba_dc_sub_xminusy_0133.txt,25,BA_DC,^,3969,docs/numeric_equation_decision_point_curriculum/output_format_rendering/syn_ne_dp_output_format_rendering_0501.txt,b2595ee60fc585fb39a240e51f7fabd39dbf4dd5,8df462260bd8e9564d7fbc5e565be6303d51fbfc
syn_ne_dp_output_format_rendering_0502,output_format_rendering,agree,syn_ne_ab_cd_sub_minmax_mix_0006,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_minmax_mix_0006.txt,-22,AB_CD,>,6498,docs/numeric_equation_decision_point_curriculum/output_format_rendering/syn_ne_dp_output_format_rendering_0502.txt,db55399ea251e9fb75e0b5d85151ae6d8c555b8e,0aed3c5839bd209e690a385f6ab49069395ae017
syn_ne_dp_output_format_rendering_0503,output_format_rendering,agree,syn_ne_ba_dc_sub_minmax_0008,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/min_minus_max/syn_ne_ba_dc_sub_minmax_0008.txt,-11,BA_DC,~,7668,docs/numeric_equation_decision_point_curriculum/output_format_rendering/syn_ne_dp_output_format_rendering_0503.txt,0c2aebff4daca2bb87224c8a94c8847eccc2871c,96a926c73263d7f6c9c7187993659f4b0e93e182
syn_ne_dp_output_format_rendering_0504,output_format_rendering,agree,syn_ne_ba_dc_add_mix_xplusyplus1_0007,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_addition/ba_dc_mix/syn_ne_ba_dc_add_mix_xplusyplus1_0007.txt,36,BA_DC,<,3219,docs/numeric_equation_decision_point_curriculum/output_format_rendering/syn_ne_dp_output_format_rendering_0504.txt,7f79d4ef2709906345ad0de32c6c9817c7ebf978,a9e560c8cdf78e3438cb3c267a219d475fbd1800
syn_ne_dp_output_format_rendering_0505,output_format_rendering,agree,syn_ne_ba_dc_add_mix_xplusyplus1_0103,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_addition/ba_dc_mix/syn_ne_ba_dc_add_mix_xplusyplus1_0103.txt,41,BA_DC,&,3178,docs/numeric_equation_decision_point_curriculum/output_format_rendering/syn_ne_dp_output_format_rendering_0505.txt,341657ccced0737ff0975ce79428fd4cf3822954,07eb33575d68193f64ba4d6fe0396e55387982c5
syn_ne_dp_output_format_rendering_0506,output_format_rendering,agree,syn_ne_ba_dc_mul_xmulyplus1_0042,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_multiplication/ba_dc_mul_add_1/syn_ne_ba_dc_mul_xmulyplus1_0042.txt,6476,BA_DC,$,3741,docs/numeric_equation_decision_point_curriculum/output_format_rendering/syn_ne_dp_output_format_rendering_0506.txt,4064c6dce5a9cff9fa72a53e1c3db76c9270a3a3,32e052277c11d5f2d5a77d98f49f7e7d1d185de5
syn_ne_dp_output_format_rendering_0507,output_format_rendering,agree,syn_ne_opa_ba_dc_fallback_0022,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/operator_absence/syn_ne_opa_ba_dc_fallback_0022.txt,86,BA_DC,^,4606,docs/numeric_equation_decision_point_curriculum/output_format_rendering/syn_ne_dp_output_format_rendering_0507.txt,93008dda421710a12e0ee9c3000d79805f1f99de,c5c573f589c204a791513ab134ccd334afce90e9
syn_ne_dp_output_format_rendering_0508,output_format_rendering,agree,syn_ne_ab_cd_add_plus1_len2_0001,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_addition/ab_cd_len2/syn_ne_ab_cd_add_plus1_len2_0001.txt,140<,AB_CD,<,7487,docs/numeric_equation_decision_point_curriculum/output_format_rendering/syn_ne_dp_output_format_rendering_0508.txt,1bfe220c7a71f19217aaadb115ce2e2eb2f97c14,262df392574cc4612ca3753bd3966424c0602651
syn_ne_dp_output_format_rendering_0509,output_format_rendering,disagree,syn_ne_policy_ab_cd_non_x_y_priority_0041,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/ab_cd_non_x_y_priority/syn_ne_policy_ab_cd_non_x_y_priority_0041.txt,65,AB_CD,?,1552,docs/numeric_equation_decision_point_curriculum/output_format_rendering/syn_ne_dp_output_format_rendering_0509.txt,1b32c105a3a77f1f71aa572e4dc01a76c5966d22,c0bfbde82351aa3590f5430253f42c729a5f0bb4
syn_ne_dp_literal_minus_rendering_policy_0510,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_xminusy_len2_0007,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_xminusy_len2_0007.txt,-56,AB_CD,-,14659,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0510.txt,77c8ce0bb20626e08676d852d4870a2df8be58e3,06186f2d3604a72274ca41616765d056b74d43f2
syn_ne_dp_literal_minus_rendering_policy_0511,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_ba_dc_sub_abs_0040,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/abs_x_y/syn_ne_ba_dc_sub_abs_0040.txt,39-,BA_DC,-,5263,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0511.txt,6b5cc2735dd727ebe4052e4259956a67f684601b,8e3842a2fe11bf42033608beb0bfeac9a76c30be
syn_ne_dp_literal_minus_rendering_policy_0512,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_opabs_tlock_0134_helper_0001,synthetic,synthetic/operator_absence_direct_template_motif_lock/0134_helper,50,AB_CD,-,2369,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0512.txt,0f8e770550a51bf726e7feb802cab41066758368,6acb47c4ac87607a0283da2f5b2258d06c2e7b79
syn_ne_dp_literal_minus_rendering_policy_0513,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_ba_dc_sub_yminusx_0020,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/y_x/syn_ne_ba_dc_sub_yminusx_0020.txt,91,BA_DC,-,5725,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0513.txt,e00cbe5f59aa3cdb73df3ff1c1bf31435bee2ec8,f2814e63953f6b5b7670588eb9dba1a642f05728
syn_ne_dp_literal_minus_rendering_policy_0514,literal_minus_rendering_policy,AB_CD_x_y_negative_literal_priority,syn_ne_low_ab_cd_sub_vote_0012,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/low_confidence/syn_ne_low_ab_cd_sub_vote_0012.txt,-14,AB_CD,-,5249,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0514.txt,23012a7659a45dd2b98b52e01b0ca5cfe54bd534,454fe2e964dee9c724b05778054248c40b49f5e0
syn_ne_dp_literal_minus_rendering_policy_0515,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_ba_dc_sub_xminusy_0100,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/x_y/syn_ne_ba_dc_sub_xminusy_0100.txt,45,BA_DC,-,3830,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0515.txt,681250be711033d7935b5f7aa2dc54259172125b,eacff980a789bfaa72c04bd13ebc06367ea2225a
syn_ne_dp_literal_minus_rendering_policy_0516,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_ba_dc_sub_yminusx_0010,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/y_x/syn_ne_ba_dc_sub_yminusx_0010.txt,11,BA_DC,-,4652,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0516.txt,a41686d0f49864c86e1ca1935719bebea5ec69bd,7963195dd4fba721700e2ce8dd04caa9cbb6f8d1
syn_ne_dp_literal_minus_rendering_policy_0517,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_xminusy_mix_0019,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_xminusy_mix_0019.txt,52,AB_CD,-,7239,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0517.txt,241a22e96861c6e03c7c3a26fa5233584fb116db,c0c90f26ce1705d0946bf7d4a3a37e4ab2d3d27b
syn_ne_dp_literal_minus_rendering_policy_0518,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_xminusy_len2_0013,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_xminusy_len2_0013.txt,46,AB_CD,-,8186,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0518.txt,6a6fb91b2e25667b8d81ec171e2e82d03941e7ae,c112c4003f8cd7eb79670a5a7958bc11c3f7ec95
syn_ne_dp_literal_minus_rendering_policy_0519,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_ba_dc_sub_xminusy_0130,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/x_y/syn_ne_ba_dc_sub_xminusy_0130.txt,49,BA_DC,-,3761,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0519.txt,28407d3d1fb4a3b676d2722246bf26627e0dee05,93d174d2b740513ac305ef996f81b956b02046a0
syn_ne_dp_literal_minus_rendering_policy_0520,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_xminusy_len2_0023,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_xminusy_len2_0023.txt,-63,AB_CD,-,14520,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0520.txt,7322edf626c6654acf8424ffce700ec16f16a276,93250bd57a5b00bb8cdbf494fc4916ddcf46a3b1
syn_ne_dp_literal_minus_rendering_policy_0521,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_xminusy_mix_0005,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_xminusy_mix_0005.txt,-01,AB_CD,-,8805,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0521.txt,52c266c6f52961ffb28b4d4b3950f67c538eac4a,6999948db4fd449ee921b13a615ecd10c9bb6626
syn_ne_dp_literal_minus_rendering_policy_0522,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_xminusy_len2_0025,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len2/syn_ne_ab_cd_sub_xminusy_len2_0025.txt,10,AB_CD,-,8046,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0522.txt,ab2bc9eb22e20566fb03e94fb5716ded35b70bdd,aaa4121486b9e1d6a4e3f134180f8a40e3fe75ff
syn_ne_dp_literal_minus_rendering_policy_0523,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_ba_dc_mul_xmulyplus1_0056,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_multiplication/ba_dc_mul_add_1/syn_ne_ba_dc_mul_xmulyplus1_0056.txt,1862,BA_DC,-,3149,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0523.txt,880a2230a2d336d235f5d236649ee8734d2d4e2f,ecdffdee0d06b88acdca8c618a015869c8228e2b
syn_ne_dp_literal_minus_rendering_policy_0524,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_xminusy_len1_0020,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len1/syn_ne_ab_cd_sub_xminusy_len1_0020.txt,11,AB_CD,-,7067,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0524.txt,c66c53cbd34558e8a6c6160b1f518d551b2aa006,7963195dd4fba721700e2ce8dd04caa9cbb6f8d1
syn_ne_dp_literal_minus_rendering_policy_0525,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_abs_mix_0009,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_mix/syn_ne_ab_cd_sub_abs_mix_0009.txt,-03,AB_CD,-,6084,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0525.txt,00d01b9b97c59c90a106e6aa3b56624ff4b99e42,03930cb5632e44b2baef6ab07526af5edc7b8c38
syn_ne_dp_literal_minus_rendering_policy_0526,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0025,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0025.txt,-85,BA_DC,-,1532,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0526.txt,b5ba8b3b4fca2b83c388ac335bd853228c7a0703,6d5f2e007d8740bba577b6ea8384de24443db41e
syn_ne_dp_literal_minus_rendering_policy_0527,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0021,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0021.txt,-01,BA_DC,-,1532,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0527.txt,54334860472563c1aada39d3d7eda1e386fd6c39,09093d0aac62b1fac3133d26cc0c39feb2d65546
syn_ne_dp_literal_minus_rendering_policy_0528,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_xminusy_len1_0003,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len1/syn_ne_ab_cd_sub_xminusy_len1_0003.txt,-9,AB_CD,-,3194,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0528.txt,8d313410d1fec3508d01537c45e9462c3ef7cec8,40935a99df3b9f54fefbd1337c8d4604ac9d192e
syn_ne_dp_literal_minus_rendering_policy_0529,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0015,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0015.txt,-1,BA_DC,-,1524,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0529.txt,414472fbcf6e4e56ff9b23df42773783328c40a2,9ea3d6af76dda3e6a0d55ebda352f647baa5ff3b
syn_ne_dp_literal_minus_rendering_policy_0530,literal_minus_rendering_policy,AB_CD_x_y_negative_literal_priority,syn_ne_low_ab_cd_sub_vote_0002,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/low_confidence/syn_ne_low_ab_cd_sub_vote_0002.txt,-12,AB_CD,-,5216,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0530.txt,f2931b9626f5385dccb75a4a835c19e9cdfad880,3f37e6a15b67ce998273fe56cec557f3df24d719
syn_ne_dp_literal_minus_rendering_policy_0531,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_mul_len3_0041,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_multiplication/ab_cd_mul/syn_ne_ab_cd_mul_len3_0041.txt,893,AB_CD,-,10618,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0531.txt,06142d5b4adf551cd08a240504d369918f1c46db,6a87394932d7bdec14327e0640abf7d7894cb2f7
syn_ne_dp_literal_minus_rendering_policy_0532,literal_minus_rendering_policy,AB_CD_x_y_negative_literal_priority,syn_ne_low_ab_cd_sub_vote_0010,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/low_confidence/syn_ne_low_ab_cd_sub_vote_0010.txt,-10,AB_CD,-,5227,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0532.txt,8f9f98f11415a524971082938d335a29b2a0be66,8d8d673771f497a37a69f76c9cb7c34454b6e107
syn_ne_dp_literal_minus_rendering_policy_0533,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0027,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0027.txt,-97,BA_DC,-,1532,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0533.txt,2fc67140e21f75d91cc82d76f81dfcde6a102eb2,5a13873430f1649575ad529da2f0ecd9ada94a4d
syn_ne_dp_literal_minus_rendering_policy_0534,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0014,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0014.txt,-01,BA_DC,-,1532,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0534.txt,8f460258b1b65cd2a623d795e15f57e11e3e1770,09093d0aac62b1fac3133d26cc0c39feb2d65546
syn_ne_dp_literal_minus_rendering_policy_0535,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_ba_dc_sub_xminusy_0070,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/x_y/syn_ne_ba_dc_sub_xminusy_0070.txt,13,BA_DC,-,3795,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0535.txt,2198b7e10fb85900f1368fbd5f24ad57196e8726,ed196b8cfae6f67de7ddc479bc510d2599452030
syn_ne_dp_literal_minus_rendering_policy_0536,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_ba_dc_sub_xminusy_0020,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/x_y/syn_ne_ba_dc_sub_xminusy_0020.txt,28,BA_DC,-,4656,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0536.txt,c94cbb0df3b9d143e6cbcf74b9c90a15ba8ce909,7c309ed7b719fdbb7c7719dc8986e23e5c680731
syn_ne_dp_literal_minus_rendering_policy_0537,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0010,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0010.txt,-6,BA_DC,-,1524,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0537.txt,5c6fb4efff47a110f6cd0f55f6c20d94b20bd4ad,998501c848bb615852b65d4d88db8796a2cdcad9
syn_ne_dp_literal_minus_rendering_policy_0538,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0030,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0030.txt,-5,BA_DC,-,1524,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0538.txt,79a3828577aff5b168bebef30f895babfef4a92f,e7abec26fb97ff115f62024cdc057d934813c66b
syn_ne_dp_literal_minus_rendering_policy_0539,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_opabs_tlock_0134_helper_0010,synthetic,synthetic/operator_absence_direct_template_motif_lock/0134_helper,50,AB_CD,-,2369,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0539.txt,238fa262a03a630f8a935c69dcdf8291e8cd0653,6acb47c4ac87607a0283da2f5b2258d06c2e7b79
syn_ne_dp_literal_minus_rendering_policy_0540,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_mul_len4_0029,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_multiplication/ab_cd_mul/syn_ne_ab_cd_mul_len4_0029.txt,2860,AB_CD,-,5548,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0540.txt,8f60b3195ea1adf75cdf6f220edeea5c87baf673,b0ae1ab9743cac97207fceb2f9910c2af55ba772
syn_ne_dp_literal_minus_rendering_policy_0541,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0002,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0002.txt,-93,BA_DC,-,1532,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0541.txt,ef81e9e8accea338f00bdc4a673bcd1133894bf4,ea7edf316239ed2a223634fb991dc78b4e67b99e
syn_ne_dp_literal_minus_rendering_policy_0542,literal_minus_rendering_policy,AB_CD_x_y_negative_literal_priority,syn_ne_low_ab_cd_sub_vote_0005,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/low_confidence/syn_ne_low_ab_cd_sub_vote_0005.txt,-12,AB_CD,-,5216,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0542.txt,50f5320627782b6f976fa43e6f4d1e73c0436303,64ee96481ceda9d669b1d149fca89e3f7ef0287d
syn_ne_dp_literal_minus_rendering_policy_0543,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0001,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0001.txt,-11,BA_DC,-,1532,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0543.txt,5b29ee545348f1fd26b1f51a799cb45c9359c1a1,84965776bcaf7097cb9056cc041183c0b32ca50a
syn_ne_dp_literal_minus_rendering_policy_0544,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_ba_dc_sub_xminusy_0150,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ba_dc_subtraction/x_y/syn_ne_ba_dc_sub_xminusy_0150.txt,51,BA_DC,-,2864,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0544.txt,f4453454c4ad51d91652e0226cda147ae5a40d8a,a5a71929112bc9bf389e7a0fb24b33cd2988c3d3
syn_ne_dp_literal_minus_rendering_policy_0545,literal_minus_rendering_policy,AB_CD_unanimous_literal_minus_rendering,syn_ne_ab_cd_sub_xminusy_len1_0011,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/ab_cd_subtraction/ab_cd_len1/syn_ne_ab_cd_sub_xminusy_len1_0011.txt,-3,AB_CD,-,7009,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0545.txt,c7691dd98e3ad0b26b6439168077bc92307a9324,4e09d3a28e8d553d905c08e0b6bfd05ddf31e0c6
syn_ne_dp_literal_minus_rendering_policy_0546,literal_minus_rendering_policy,AB_CD_x_y_negative_literal_priority,syn_ne_low_ab_cd_sub_vote_0014,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/low_confidence/syn_ne_low_ab_cd_sub_vote_0014.txt,-12,AB_CD,-,5216,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0546.txt,ec176f67f1313592050a630875b0f72b3273a6e8,6c230255716f56f05f0a9da9db82baaa0acf8f25
syn_ne_dp_literal_minus_rendering_policy_0547,literal_minus_rendering_policy,BA_DC_unanimous_literal_minus_rendering,syn_ne_policy_literal_minus_opposite_sign_0011,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/non_unanimous_policy/literal_minus_opposite_sign/syn_ne_policy_literal_minus_opposite_sign_0011.txt,-62,BA_DC,-,1532,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0547.txt,e26cce045ddd3b6bf41aec2cabf05934fb315cdc,6fb98e23472ab0540b415e7e93aff6c59f5e8655
syn_ne_dp_literal_minus_rendering_policy_0548,literal_minus_rendering_policy,BA_DC_x_y_positive_nonunanimous_policy,syn_ne_low_ba_dc_sub_vote_0042,synthetic,docs/train_ready/numeric_equation_transformation_rules/work_on/synthetic/low_confidence/ba_dc_subtraction/syn_ne_low_ba_dc_sub_vote_0042.txt,16,BA_DC,-,2124,docs/numeric_equation_decision_point_curriculum/literal_minus_rendering_policy/syn_ne_dp_literal_minus_rendering_policy_0548.txt,687c7e68094182f15e1a8d3833a038bf4f728642,ebb5fdfa9fc36c6d0175765312c23daaa26153ec
